timestamp,elapsed_s,linear_x,angular_z
1773717261.226,76.33,0.2000,0.0000
1773717261.274,76.37,0.2000,0.0000
1773717261.317,76.42,0.2000,0.0000
1773717261.355,76.45,0.2000,0.0000
1773717261.385,76.48,0.2000,0.0000
1773717261.422,76.52,0.2000,0.0000
1773717261.472,76.57,0.2000,0.0000
1773717261.492,76.59,0.2000,0.0000
1773717261.549,76.65,0.2000,0.0000
1773717261.597,76.70,0.2000,0.0000
1773717261.668,76.77,0.2000,0.0000
1773717261.697,76.80,0.2000,0.0000
1773717261.731,76.83,0.2000,0.0000
1773717261.772,76.87,0.2000,0.0000
1773717261.809,76.91,0.2000,0.0000
1773717261.852,76.95,0.2000,0.0000
1773717261.891,76.99,0.2000,0.0000
1773717261.926,77.03,0.2000,0.0000
1773717261.964,77.06,0.2000,0.0000
1773717262.002,77.10,0.2000,0.0000
1773717262.042,77.14,0.2000,0.0000
1773717262.091,77.19,0.2000,0.0000
1773717262.135,77.23,0.2000,0.0000
1773717262.162,77.26,0.2000,0.0000
1773717262.196,77.29,0.2000,0.0000
1773717262.235,77.33,0.2000,0.0000
1773717262.293,77.39,0.2000,0.0000
1773717262.333,77.43,0.2000,0.0000
1773717262.375,77.47,0.2000,0.0000
1773717262.407,77.51,0.2000,0.0000
1773717262.450,77.55,0.2000,0.0000
1773717262.481,77.58,0.2000,0.0000
1773717262.528,77.63,0.2000,0.0000
1773717262.565,77.66,0.2000,0.0000
1773717262.593,77.69,0.2000,0.0000
1773717262.631,77.73,0.2000,0.0000
1773717262.688,77.79,0.2000,0.0000
1773717262.719,77.82,0.2000,0.0000
1773717262.754,77.85,0.2000,0.0000
1773717262.805,77.90,0.2000,0.0000
1773717262.843,77.94,0.2000,0.0000
1773717262.872,77.97,0.2000,0.0000
1773717262.918,78.02,0.2000,0.0000
1773717262.957,78.06,0.2000,0.0000
1773717262.984,78.08,0.2000,0.0000
1773717263.059,78.16,0.2000,0.0000
1773717263.098,78.20,0.2000,0.0000
1773717263.128,78.23,0.2000,0.0000
1773717263.184,78.28,0.2000,0.0000
1773717263.218,78.32,0.2000,0.0000
1773717263.256,78.36,0.2000,0.0000
1773717263.307,78.41,0.2000,0.0000
1773717263.348,78.45,0.2000,0.0000
1773717263.388,78.49,0.2000,0.0000
1773717263.439,78.54,0.2000,0.0000
1773717263.484,78.58,0.2000,0.0000
1773717263.508,78.61,0.2000,0.0000
1773717263.548,78.65,0.2000,0.0000
1773717263.595,78.69,0.2000,0.0000
1773717263.617,78.72,0.2000,0.0000
1773717263.665,78.76,0.2000,0.0000
1773717263.707,78.81,0.2000,0.0000
1773717263.749,78.85,0.2000,0.0000
1773717263.793,78.89,0.2000,0.0000
1773717263.824,78.92,0.2000,0.0000
1773717263.866,78.97,0.2000,0.0000
1773717263.898,79.00,0.2000,0.0000
1773717263.943,79.04,0.2000,0.0000
1773717263.982,79.08,0.2000,0.0000
1773717264.017,79.12,0.2000,0.0000
1773717264.068,79.17,0.2000,0.0000
1773717264.102,79.20,0.2000,0.0000
1773717264.153,79.25,0.2000,0.0000
1773717264.179,79.28,0.2000,0.0000
1773717264.219,79.32,0.2000,0.0000
1773717264.264,79.36,0.2000,0.0000
1773717264.292,79.39,0.2000,0.0000
1773717264.323,79.42,0.2000,0.0000
1773717264.376,79.47,0.2000,0.0000
1773717264.424,79.52,0.2000,0.0000
1773717264.468,79.57,0.2000,0.0000
1773717264.495,79.59,0.2000,0.0000
1773717264.528,79.63,0.2000,0.0000
1773717264.568,79.67,0.2000,0.0000
1773717264.601,79.70,0.2000,0.0000
1773717264.632,79.73,0.2000,0.0000
1773717264.674,79.77,0.2000,0.0000
1773717264.718,79.82,0.2000,0.0000
1773717264.744,79.84,0.2000,0.0000
1773717264.773,79.87,0.2000,0.0000
1773717264.805,79.90,0.2000,0.0000
1773717264.851,79.95,0.2000,0.0000
1773717264.885,79.98,0.2000,0.0000
1773717264.941,80.04,0.2000,0.0000
1773717264.997,80.10,0.2000,0.0000
1773717265.032,80.13,0.2000,0.0000
1773717265.061,80.16,0.2000,0.0000
1773717265.111,80.21,0.2000,0.0000
1773717265.141,80.24,0.2000,0.0000
1773717265.169,80.27,0.2000,0.0000
1773717265.208,80.31,0.2000,0.0000
1773717265.239,80.34,0.2000,0.0000
1773717265.274,80.37,0.2000,0.0000
1773717265.310,80.41,0.2000,0.0000
1773717265.356,80.46,0.2000,0.0000
1773717265.398,80.50,0.2000,0.0000
1773717265.435,80.53,0.2000,0.0000
1773717265.476,80.58,0.2000,0.0000
1773717265.528,80.63,0.2000,0.0000
1773717265.550,80.65,0.2000,0.0000
1773717265.572,80.67,0.2000,0.0000
1773717265.631,80.73,0.2000,0.0000
1773717265.672,80.77,0.2000,0.0000
1773717265.697,80.80,0.2000,0.0000
1773717265.737,80.84,0.2000,0.0000
1773717265.791,80.89,0.2000,0.0000
1773717265.814,80.91,0.2000,0.0000
1773717265.871,80.97,0.2000,0.0000
1773717265.915,81.01,0.2000,0.0000
1773717265.946,81.05,0.2000,0.0000
1773717265.990,81.09,0.2000,0.0000
1773717266.021,81.12,0.2000,0.0000
1773717266.068,81.17,0.2000,0.0000
1773717266.123,81.22,0.2000,0.0000
1773717266.144,81.24,0.2000,0.0000
1773717266.182,81.28,0.2000,0.0000
1773717266.241,81.34,0.2000,0.0000
1773717266.300,81.40,0.2000,0.0000
1773717266.348,81.45,0.2000,0.0000
1773717266.375,81.47,0.2000,0.0000
1773717266.416,81.52,0.2000,0.0000
1773717266.470,81.57,0.2000,0.0000
1773717266.538,81.64,0.2000,0.0000
1773717266.543,81.64,0.2000,0.0000
1773717266.571,81.67,0.2000,0.0000
1773717266.600,81.70,0.2000,0.0000
1773717266.691,81.79,0.2000,0.0000
1773717266.712,81.81,0.2000,0.0000
1773717266.763,81.86,0.2000,0.0000
1773717266.825,81.92,0.2000,0.0000
1773717266.882,81.98,0.2000,0.0000
1773717266.905,82.00,0.2000,0.0000
1773717266.989,82.09,0.2000,0.0000
1773717267.018,82.12,0.2000,0.0000
1773717267.039,82.14,0.2000,0.0000
1773717267.088,82.19,0.2000,0.0000
1773717267.113,82.21,0.2000,0.0000
1773717267.194,82.29,0.2000,0.0000
1773717267.233,82.33,0.2000,0.0000
1773717267.258,82.36,0.2000,0.0000
1773717267.301,82.40,0.2000,0.0000
1773717267.348,82.45,0.2000,0.0000
1773717267.375,82.47,0.2000,0.0000
1773717267.416,82.52,0.2000,0.0000
1773717267.473,82.57,0.2000,0.0000
1773717267.510,82.61,0.2000,0.0000
1773717267.575,82.67,0.2000,0.0000
1773717267.616,82.72,0.2000,0.0000
1773717267.635,82.73,0.2000,0.0000
1773717267.683,82.78,0.2000,0.0000
1773717267.768,82.87,0.2000,0.0000
1773717267.805,82.90,0.2000,0.0000
1773717267.850,82.95,0.2000,0.0000
1773717267.897,83.00,0.2000,0.0000
1773717267.920,83.02,0.2000,0.0000
1773717267.968,83.07,0.2000,0.0000
1773717268.026,83.13,0.2000,0.0000
1773717268.051,83.15,0.2000,0.0000
1773717268.086,83.19,0.2000,0.0000
1773717268.130,83.23,0.2000,0.0000
1773717268.183,83.28,0.2000,0.0000
1773717268.217,83.32,0.2000,0.0000
1773717268.268,83.37,0.2000,0.0000
1773717268.306,83.41,0.2000,0.0000
1773717268.331,83.43,0.2000,0.0000
1773717268.371,83.47,0.2000,0.0000
1773717268.415,83.51,0.2000,0.0000
1773717268.447,83.55,0.2000,0.0000
1773717268.493,83.59,0.2000,0.0000
1773717268.508,83.61,0.2000,0.0000
1773717268.544,83.64,0.2000,0.0000
1773717268.605,83.70,0.2000,0.0000
1773717268.632,83.73,0.2000,0.0000
1773717268.679,83.78,0.2000,0.0000
1773717268.724,83.82,0.2000,0.0000
1773717268.762,83.86,0.2000,0.0000
1773717268.790,83.89,0.2000,0.0000
1773717268.820,83.92,0.2000,0.0000
1773717268.861,83.96,0.2000,0.0000
1773717268.896,84.00,0.2000,0.0000
1773717268.931,84.03,0.2000,0.0000
1773717268.955,84.05,0.2000,0.0000
1773717268.998,84.10,0.2000,0.0000
1773717269.027,84.13,0.2000,0.0000
1773717269.067,84.17,0.2000,0.0000
1773717269.100,84.20,0.2000,0.0000
1773717269.146,84.25,0.2000,0.0000
1773717269.191,84.29,0.2000,0.0000
1773717269.226,84.32,0.2000,0.0000
1773717269.271,84.37,0.2000,0.0000
1773717269.345,84.44,0.2000,0.0000
1773717269.366,84.47,0.2000,0.0000
1773717269.396,84.50,0.2000,0.0000
1773717269.430,84.53,0.2000,0.0000
1773717269.477,84.58,0.2000,0.0000
1773717269.513,84.61,0.2000,0.0000
1773717269.559,84.66,0.2000,0.0000
1773717269.618,84.72,0.2000,0.0000
1773717269.637,84.74,0.2000,0.0000
1773717269.663,84.76,0.2000,0.0000
1773717269.700,84.80,0.2000,0.0000
1773717269.747,84.85,0.2000,0.0000
1773717269.777,84.88,0.2000,0.0000
1773717269.812,84.91,0.2000,0.0000
1773717269.862,84.96,0.2000,0.0000
1773717269.889,84.99,0.2000,0.0000
1773717269.916,85.02,0.2000,0.0000
1773717269.988,85.09,0.2000,0.0000
1773717270.013,85.11,0.2000,0.0000
1773717270.040,85.14,0.2000,0.0000
1773717270.111,85.21,0.2000,0.0000
1773717270.135,85.23,0.2000,0.0000
1773717270.170,85.27,0.2000,0.0000
1773717270.210,85.31,0.2000,0.0000
1773717270.253,85.35,0.2000,0.0000
1773717270.284,85.38,0.2000,0.0000
1773717270.340,85.44,0.2000,0.0000
1773717270.378,85.48,0.2000,0.0000
1773717270.424,85.52,0.2000,0.0000
1773717270.448,85.55,0.2000,0.0000
1773717270.476,85.57,0.2000,0.0000
1773717270.518,85.62,0.2000,0.0000
1773717270.558,85.66,0.2000,0.0000
1773717270.644,85.74,0.2000,0.0000
1773717270.651,85.75,0.2000,0.0000
1773717270.654,85.75,0.2000,0.0000
1773717270.714,85.81,0.2000,0.0000
1773717270.740,85.84,0.2000,0.0000
1773717270.799,85.90,0.2000,0.0000
1773717270.841,85.94,0.2000,0.0000
1773717270.870,85.97,0.2000,0.0000
1773717270.905,86.00,0.2000,0.0000
1773717270.952,86.05,0.2000,0.0000
1773717270.992,86.09,0.2000,0.0000
1773717271.023,86.12,0.2000,0.0000
1773717271.059,86.16,0.2000,0.0000
1773717271.112,86.21,0.2000,0.0000
1773717271.152,86.25,0.2000,0.0000
1773717271.191,86.29,0.2000,0.0000
1773717271.229,86.33,0.2000,0.0000
1773717271.284,86.38,0.2000,0.0000
1773717271.331,86.43,0.2000,0.0000
1773717271.367,86.47,0.2000,0.0000
1773717271.405,86.50,0.2000,0.0000
1773717271.445,86.54,0.2000,0.0000
1773717271.489,86.59,0.2000,0.0000
1773717271.524,86.62,0.2000,0.0000
1773717271.556,86.65,0.2000,0.0000
1773717271.619,86.72,0.2000,0.0000
1773717271.643,86.74,0.2000,0.0000
1773717271.704,86.80,0.2000,0.0000
1773717271.732,86.83,0.2000,0.0000
1773717271.763,86.86,0.2000,0.0000
1773717271.806,86.91,0.2000,0.0000
1773717271.844,86.94,0.2000,0.0000
1773717271.884,86.98,0.2000,0.0000
1773717271.914,87.01,0.2000,0.0000
1773717271.948,87.05,0.2000,0.0000
1773717271.994,87.09,0.2000,0.0000
1773717272.035,87.13,0.2000,0.0000
1773717272.091,87.19,0.2000,0.0000
1773717272.114,87.21,0.2000,0.0000
1773717272.156,87.25,0.2000,0.0000
1773717272.193,87.29,0.2000,0.0000
1773717272.233,87.33,0.2000,0.0000
1773717272.258,87.36,0.2000,0.0000
1773717272.314,87.41,0.2000,0.0000
1773717272.348,87.45,0.2000,0.0000
1773717272.387,87.49,0.2000,0.0000
1773717272.424,87.52,0.2000,0.0000
1773717272.471,87.57,0.2000,0.0000
1773717272.498,87.60,0.2000,0.0000
1773717272.531,87.63,0.2000,0.0000
1773717272.571,87.67,0.2000,0.0000
1773717272.607,87.71,0.2000,0.0000
1773717272.628,87.73,0.2000,0.0000
1773717272.666,87.76,0.2000,0.0000
1773717272.699,87.80,0.2000,0.0000
1773717272.745,87.84,0.2000,0.0000
1773717272.788,87.89,0.2000,0.0000
1773717272.834,87.93,0.2000,0.0000
1773717272.857,87.96,0.2000,0.0000
1773717272.892,87.99,0.2000,0.0000
1773717272.925,88.02,0.2000,0.0000
1773717272.972,88.07,0.2000,0.0000
1773717272.987,88.09,0.2000,0.0000
1773717273.023,88.12,0.2000,0.0000
1773717273.067,88.17,0.2000,0.0000
1773717273.108,88.21,0.2000,0.0000
1773717273.143,88.24,0.2000,0.0000
1773717273.179,88.28,0.2000,0.0000
1773717273.231,88.33,0.2000,0.0000
1773717273.281,88.38,0.2000,0.0000
1773717273.293,88.39,0.2000,0.0000
1773717273.331,88.43,0.2000,0.0000
1773717273.364,88.46,0.2000,0.0000
1773717273.412,88.51,0.2000,0.0000
1773717273.465,88.56,0.2000,0.0000
1773717273.500,88.60,0.2000,0.0000
1773717273.537,88.64,0.2000,0.0000
1773717273.572,88.67,0.2000,0.0000
1773717273.616,88.72,0.2000,0.0000
1773717273.658,88.76,0.2000,0.0000
1773717273.675,88.77,0.2000,0.0000
1773717273.717,88.82,0.2000,0.0000
1773717273.768,88.87,0.2000,0.0000
1773717273.782,88.88,0.2000,0.0000
1773717273.829,88.93,0.2000,0.0000
1773717273.863,88.96,0.2000,0.0000
1773717273.883,88.98,0.2000,0.0000
1773717273.937,89.04,0.2000,0.0000
1773717273.967,89.07,0.2000,0.0000
1773717273.994,89.09,0.2000,0.0000
1773717274.045,89.14,0.2000,0.0000
1773717274.066,89.17,0.2000,0.0000
1773717274.098,89.20,0.2000,0.0000
1773717274.153,89.25,0.2000,0.0000
1773717274.197,89.30,0.2000,0.0000
1773717274.267,89.37,0.2000,0.0000
1773717274.267,89.37,0.2000,0.0000
1773717274.292,89.39,0.2000,0.0000
1773717274.325,89.42,0.2000,0.0000
1773717274.358,89.46,0.2000,0.0000
1773717274.393,89.49,0.2000,0.0000
1773717274.431,89.53,0.2000,0.0000
1773717274.464,89.56,0.2000,0.0000
1773717274.506,89.61,0.2000,0.0000
1773717274.538,89.64,0.2000,0.0000
1773717274.578,89.68,0.2000,0.0000
1773717274.626,89.73,0.2000,0.0000
1773717274.649,89.75,0.2000,0.0000
1773717274.706,89.80,0.2000,0.0000
1773717274.737,89.84,0.2000,0.0000
1773717274.772,89.87,0.2000,0.0000
1773717274.794,89.89,0.2000,0.0000
1773717274.848,89.95,0.2000,0.0000
1773717274.894,89.99,0.2000,0.0000
1773717274.919,90.02,0.2000,0.0000
1773717274.977,90.08,0.2000,0.0000
1773717275.002,90.10,0.2000,0.0000
1773717275.045,90.14,0.2000,0.0000
1773717275.092,90.19,0.2000,0.0000
1773717275.115,90.21,0.2000,0.0000
1773717275.149,90.25,0.2000,0.0000
1773717275.183,90.28,0.2000,0.0000
1773717275.215,90.31,0.2000,0.0000
1773717275.267,90.37,0.2000,0.0000
1773717275.317,90.42,0.2000,0.0000
1773717275.376,90.48,0.2000,0.0000
1773717275.395,90.49,0.2000,0.0000
1773717275.437,90.54,0.2000,0.0000
1773717275.484,90.58,0.2000,0.0000
1773717275.510,90.61,0.2000,0.0000
1773717275.531,90.63,0.2000,0.0000
1773717275.574,90.67,0.2000,0.0000
1773717275.613,90.71,0.2000,0.0000
1773717275.642,90.74,0.2000,0.0000
1773717275.676,90.78,0.2000,0.0000
1773717275.724,90.82,0.2000,0.0000
1773717275.746,90.85,0.2000,0.0000
1773717275.786,90.89,0.2000,0.0000
1773717275.820,90.92,0.2000,0.0000
1773717275.859,90.96,0.2000,0.0000
1773717275.894,90.99,0.2000,0.0000
1773717275.928,91.03,0.2000,0.0000
1773717275.961,91.06,0.2000,0.0000
1773717276.009,91.11,0.2000,0.0000
1773717276.029,91.13,0.2000,0.0000
1773717276.073,91.17,0.2000,0.0000
1773717276.094,91.19,0.2000,0.0000
1773717276.145,91.24,0.2000,0.0000
1773717276.167,91.27,0.2000,0.0000
1773717276.192,91.29,0.2000,0.0000
1773717276.241,91.34,0.2000,0.0000
1773717276.275,91.37,0.2000,0.0000
1773717276.308,91.41,0.2000,0.0000
1773717276.343,91.44,0.2000,0.0000
1773717276.384,91.48,0.2000,0.0000
1773717276.409,91.51,0.2000,0.0000
1773717276.446,91.54,0.2000,0.0000
1773717276.477,91.58,0.2000,0.0000
1773717276.507,91.61,0.2000,0.0000
1773717276.544,91.64,0.2000,0.0000
1773717276.581,91.68,0.2000,0.0000
1773717276.624,91.72,0.2000,0.0000
1773717276.645,91.74,0.2000,0.0000
1773717276.704,91.80,0.2000,0.0000
1773717276.741,91.84,0.2000,0.0000
1773717276.761,91.86,0.2000,0.0000
1773717276.797,91.90,0.2000,0.0000
1773717276.830,91.93,0.2000,0.0000
1773717276.860,91.96,0.2000,0.0000
1773717276.907,92.01,0.2000,0.0000
1773717276.931,92.03,0.2000,0.0000
1773717276.958,92.06,0.2000,0.0000
1773717276.990,92.09,0.2000,0.0000
1773717277.038,92.14,0.2000,0.0000
1773717277.065,92.16,0.2000,0.0000
1773717277.102,92.20,0.2000,0.0000
1773717277.150,92.25,0.2000,0.0000
1773717277.170,92.27,0.2000,0.0000
1773717277.228,92.33,0.2000,0.0000
1773717277.259,92.36,0.2000,0.0000
1773717277.296,92.40,0.2000,0.0000
1773717277.331,92.43,0.2000,0.0000
1773717277.374,92.47,0.2000,0.0000
1773717277.419,92.52,0.2000,0.0000
1773717277.480,92.58,0.2000,0.0000
1773717277.499,92.60,0.2000,0.0000
1773717277.541,92.64,0.2000,0.0000
1773717277.595,92.69,0.2000,0.0000
1773717277.619,92.72,0.2000,0.0000
1773717277.641,92.74,0.2000,0.0000
1773717277.697,92.80,0.2000,0.0000
1773717277.725,92.82,0.2000,0.0000
1773717277.764,92.86,0.2000,0.0000
1773717277.809,92.91,0.2000,0.0000
1773717277.856,92.95,0.2000,0.0000
1773717277.898,93.00,0.2000,0.0000
1773717277.924,93.02,0.2000,0.0000
1773717277.971,93.07,0.2000,0.0000
1773717277.994,93.09,0.2000,0.0000
1773717278.035,93.13,0.2000,0.0000
1773717278.071,93.17,0.2000,0.0000
1773717278.111,93.21,0.2000,0.0000
1773717278.147,93.25,0.2000,0.0000
1773717278.222,93.32,0.2000,0.0000
1773717278.268,93.37,0.2000,0.0000
1773717278.284,93.38,0.2000,0.0000
1773717278.342,93.44,0.2000,0.0000
1773717278.390,93.49,0.2000,0.0000
1773717278.415,93.51,0.2000,0.0000
1773717278.485,93.58,0.2000,0.0000
1773717278.528,93.63,0.2000,0.0000
1773717278.541,93.64,0.2000,0.0000
1773717278.587,93.69,0.2000,0.0000
1773717278.629,93.73,0.2000,0.0000
1773717278.650,93.75,0.2000,0.0000
1773717278.684,93.78,0.2000,0.0000
1773717278.724,93.82,0.2000,0.0000
1773717278.752,93.85,0.2000,0.0000
1773717278.792,93.89,0.2000,0.0000
1773717278.842,93.94,0.2000,0.0000
1773717278.878,93.98,0.2000,0.0000
1773717278.914,94.01,0.2000,0.0000
1773717278.947,94.05,0.2000,0.0000
1773717278.969,94.07,0.2000,0.0000
1773717279.004,94.10,0.2000,0.0000
1773717279.046,94.15,0.2000,0.0000
1773717279.087,94.19,0.2000,0.0000
1773717279.114,94.21,0.2000,0.0000
1773717279.153,94.25,0.2000,0.0000
1773717279.204,94.30,0.2000,0.0000
1773717279.243,94.34,0.2000,0.0000
1773717279.271,94.37,0.2000,0.0000
1773717279.296,94.40,0.2000,0.0000
1773717279.343,94.44,0.2000,0.0000
1773717279.363,94.46,0.2000,0.0000
1773717279.412,94.51,0.2000,0.0000
1773717279.442,94.54,0.2000,0.0000
1773717279.487,94.59,0.2000,0.0000
1773717279.506,94.60,0.2000,0.0000
1773717279.555,94.65,0.2000,0.0000
1773717279.576,94.68,0.2000,0.0000
1773717279.620,94.72,0.2000,0.0000
1773717279.651,94.75,0.2000,0.0000
1773717279.687,94.79,0.2000,0.0000
1773717279.727,94.83,0.2000,0.0000
1773717279.746,94.85,0.2000,0.0000
1773717279.790,94.89,0.2000,0.0000
1773717279.818,94.92,0.2000,0.0000
1773717279.844,94.94,0.2000,0.0000
1773717279.888,94.99,0.2000,0.0000
1773717279.942,95.04,0.2000,0.0000
1773717279.974,95.07,0.2000,0.0000
1773717280.007,95.11,0.2000,0.0000
1773717280.042,95.14,0.2000,0.0000
1773717280.092,95.19,0.2000,0.0000
1773717280.124,95.22,0.2000,0.0000
1773717280.145,95.24,0.2000,0.0000
1773717280.181,95.28,0.2000,0.0000
1773717280.232,95.33,0.2000,0.0000
1773717280.251,95.35,0.2000,0.0000
1773717280.285,95.38,0.2000,0.0000
1773717280.316,95.42,0.2000,0.0000
1773717280.351,95.45,0.2000,0.0000
1773717280.388,95.49,0.2000,0.0000
1773717280.416,95.52,0.2000,0.0000
1773717280.442,95.54,0.2000,0.0000
1773717280.474,95.57,0.2000,0.0000
1773717280.517,95.62,0.2000,0.0000
1773717280.555,95.65,0.2000,0.0000
1773717280.586,95.69,0.2000,0.0000
1773717280.625,95.72,0.2000,0.0000
1773717280.651,95.75,0.2000,0.0000
1773717280.680,95.78,0.2000,0.0000
1773717280.716,95.82,0.2000,0.0000
1773717280.755,95.85,0.2000,0.0000
1773717280.783,95.88,0.2000,0.0000
1773717280.826,95.93,0.2000,0.0000
1773717280.869,95.97,0.2000,0.0000
1773717281.041,96.14,0.2000,0.0000
1773717281.083,96.18,0.2000,0.0000
1773717281.087,96.19,0.2000,0.0000
1773717281.088,96.19,0.2000,0.0000
1773717281.119,96.22,0.2000,0.0000
1773717281.122,96.22,0.2000,0.0000
1773717281.125,96.22,0.2000,0.0000
1773717281.153,96.25,0.2000,0.0000
1773717281.218,96.32,0.2000,0.0000
1773717281.219,96.32,0.2000,0.0000
1773717281.276,96.38,0.2000,0.0000
1773717281.281,96.38,0.2000,0.0000
1773717281.325,96.42,0.2000,0.0000
1773717281.367,96.47,0.2000,0.0000
1773717281.433,96.53,0.2000,0.0000
1773717281.471,96.57,0.2000,0.0000
1773717281.502,96.60,0.2000,0.0000
1773717281.535,96.63,0.2000,0.0000
1773717281.566,96.66,0.2000,0.0000
1773717281.604,96.70,0.2000,0.0000
1773717281.637,96.74,0.2000,0.0000
1773717281.670,96.77,0.2000,0.0000
1773717281.704,96.80,0.2000,0.0000
1773717281.750,96.85,0.2000,0.0000
1773717281.771,96.87,0.2000,0.0000
1773717281.821,96.92,0.2000,0.0000
1773717281.864,96.96,0.2000,0.0000
1773717281.885,96.98,0.2000,0.0000
1773717281.943,97.04,0.2000,0.0000
1773717281.980,97.08,0.2000,0.0000
1773717282.032,97.13,0.2000,0.0000
1773717282.064,97.16,0.2000,0.0000
1773717282.087,97.19,0.2000,0.0000
1773717282.121,97.22,0.2000,0.0000
1773717282.179,97.28,0.2000,0.0000
1773717282.199,97.30,0.2000,0.0000
1773717282.243,97.34,0.2000,0.0000
1773717282.277,97.38,0.2000,0.0000
1773717282.313,97.41,0.2000,0.0000
1773717282.349,97.45,0.2000,0.0000
1773717282.398,97.50,0.2000,0.0000
1773717282.435,97.53,0.2000,0.0000
1773717282.460,97.56,0.2000,0.0000
1773717282.496,97.59,0.2000,0.0000
1773717282.529,97.63,0.2000,0.0000
1773717282.565,97.66,0.2000,0.0000
1773717282.602,97.70,0.2000,0.0000
1773717282.640,97.74,0.2000,0.0000
1773717282.678,97.78,0.2000,0.0000
1773717282.719,97.82,0.2000,0.0000
1773717282.757,97.86,0.2000,0.0000
1773717282.791,97.89,0.2000,0.0000
1773717282.825,97.92,0.2000,0.0000
1773717282.882,97.98,0.2000,0.0000
1773717282.910,98.01,0.2000,0.0000
1773717282.959,98.06,0.2000,0.0000
1773717282.982,98.08,0.2000,0.0000
1773717283.019,98.12,0.2000,0.0000
1773717283.042,98.14,0.2000,0.0000
1773717283.079,98.18,0.2000,0.0000
1773717283.124,98.22,0.2000,0.0000
1773717283.161,98.26,0.2000,0.0000
1773717283.185,98.28,0.2000,0.0000
1773717283.220,98.32,0.2000,0.0000
1773717283.251,98.35,0.2000,0.0000
1773717283.297,98.40,0.2000,0.0000
1773717283.318,98.42,0.2000,0.0000
1773717283.352,98.45,0.2000,0.0000
1773717283.403,98.50,0.2000,0.0000
1773717283.432,98.53,0.2000,0.0000
1773717283.454,98.55,0.2000,0.0000
1773717283.503,98.60,0.2000,0.0000
1773717283.525,98.62,0.2000,0.0000
1773717283.575,98.67,0.2000,0.0000
1773717283.599,98.70,0.2000,0.0000
1773717283.625,98.72,0.2000,0.0000
1773717283.667,98.77,0.2000,0.0000
1773717283.698,98.80,0.2000,0.0000
1773717283.729,98.83,0.2000,0.0000
1773717283.777,98.88,0.2000,0.0000
1773717283.806,98.91,0.2000,0.0000
1773717283.857,98.96,0.2000,0.0000
1773717283.884,98.98,0.2000,0.0000
1773717283.911,99.01,0.2000,0.0000
1773717283.940,99.04,0.2000,0.0000
1773717283.986,99.08,0.2000,0.0000
1773717284.029,99.13,0.2000,0.0000
1773717284.060,99.16,0.2000,0.0000
1773717284.078,99.18,0.2000,0.0000
1773717284.120,99.22,0.2000,0.0000
1773717284.148,99.25,0.2000,0.0000
1773717284.196,99.30,0.2000,0.0000
1773717284.242,99.34,0.2000,0.0000
1773717284.279,99.38,0.2000,0.0000
1773717284.303,99.40,0.2000,0.0000
1773717284.341,99.44,0.2000,0.0000
1773717284.399,99.50,0.2000,0.0000
1773717284.438,99.54,0.2000,0.0000
1773717284.467,99.57,0.2000,0.0000
1773717284.521,99.62,0.2000,0.0000
1773717284.558,99.66,0.2000,0.0000
1773717284.596,99.70,0.2000,0.0000
1773717284.614,99.71,0.2000,0.0000
1773717284.654,99.75,0.2000,0.0000
1773717284.684,99.78,0.2000,0.0000
1773717284.715,99.81,0.2000,0.0000
1773717284.770,99.87,0.2000,0.0000
1773717284.797,99.90,0.2000,0.0000
1773717284.830,99.93,0.2000,0.0000
1773717284.872,99.97,0.2000,0.0000
1773717284.895,99.99,0.2000,0.0000
1773717284.930,100.03,0.2000,0.0000
1773717284.969,100.07,0.2000,0.0000
1773717285.012,100.11,0.2000,0.0000
1773717285.045,100.14,0.2000,0.0000
1773717285.082,100.18,0.2000,0.0000
1773717285.126,100.23,0.2000,0.0000
1773717285.198,100.30,0.2000,0.0000
1773717285.199,100.30,0.2000,0.0000
1773717285.218,100.32,0.2000,0.0000
1773717285.266,100.36,0.2000,0.0000
1773717285.296,100.40,0.2000,0.0000
1773717285.314,100.41,0.2000,0.0000
1773717285.350,100.45,0.2000,0.0000
1773717285.381,100.48,0.2000,0.0000
1773717285.450,100.55,0.2000,0.0000
1773717285.469,100.57,0.2000,0.0000
1773717285.512,100.61,0.2000,0.0000
1773717285.543,100.64,0.2000,0.0000
1773717285.576,100.68,0.2000,0.0000
1773717285.622,100.72,0.2000,0.0000
1773717285.665,100.76,0.2000,0.0000
1773717285.691,100.79,0.2000,0.0000
1773717285.721,100.82,0.2000,0.0000
1773717285.767,100.87,0.2000,0.0000
1773717285.808,100.91,0.2000,0.0000
1773717285.839,100.94,0.2000,0.0000
1773717285.871,100.97,0.2000,0.0000
1773717285.934,101.03,0.2000,0.0000
1773717285.951,101.05,0.2000,0.0000
1773717286.007,101.11,0.2000,0.0000
1773717286.041,101.14,0.2000,0.0000
1773717286.080,101.18,0.2000,0.0000
1773717286.113,101.21,0.2000,0.0000
1773717286.164,101.26,0.2000,0.0000
1773717286.200,101.30,0.2000,0.0000
1773717286.248,101.35,0.2000,0.0000
1773717286.278,101.38,0.2000,0.0000
1773717286.308,101.41,0.2000,0.0000
1773717286.346,101.45,0.2000,0.0000
1773717286.376,101.48,0.2000,0.0000
1773717286.430,101.53,0.2000,0.0000
1773717286.464,101.56,0.2000,0.0000
1773717286.503,101.60,0.2000,0.0000
